ID,Church,Enough/Satisfied,Friend,Love,Me,Mosque,Seat,Temple,You
ImageID_47EUU8MU,0.07572863,0.13537773,0.0005901985,0.00029533744,0.028055396,0.08970677,0.5278861,0.06419942,0.07816046
ImageID_RNXCEUW0,0.027507558,0.0016561595,0.0018828864,0.025489133,0.1956628,0.0028406424,0.42793873,0.027106041,0.2899162
ImageID_77O4Z0M7,0.008231509,0.04611861,0.0054700165,0.011560908,0.0023184458,0.06449081,0.74228096,0.04699113,0.07253758
ImageID_2E9GACAG,0.0039963187,0.03403413,0.02506542,0.011017792,0.06486909,0.039694626,0.4917711,0.27369097,0.055860512
ImageID_83MUXE0A,0.061043028,0.77707064,0.012237507,0.018448519,0.03981714,0.049089685,0.00511093,0.008839717,0.028342854
ImageID_2L71RG7Q,0.07238892,0.038253438,0.35481974,0.09982468,0.11525576,0.038847525,0.09739433,0.10806314,0.07515247
ImageID_BIFRXH9S,0.007718821,0.0151226735,0.0077320826,0.0094097825,0.8039872,0.012380065,0.078509696,0.03529988,0.029839814
ImageID_EATE5QTF,0.10337285,0.07784737,0.010226468,0.007893172,0.00076103053,0.77575237,0.008748764,0.009551211,0.005846791
ImageID_YQJ93X91,0.04952038,0.027883157,0.014105429,0.009477215,0.022513134,0.002629404,0.22926088,0.21375145,0.43085903
ImageID_1IY0LHS5,0.13317916,0.021037519,0.023135547,0.012339131,0.40698433,0.12667076,0.026626883,0.13287409,0.11715262
ImageID_1RD5AY4K,0.054893393,0.14268793,0.03202232,0.03649166,0.26213107,0.010966916,0.0127925975,0.022995481,0.42501864
ImageID_ARJ0ML56,0.30076805,0.32003632,0.0019463234,0.0029418387,0.027332881,0.033729803,0.110870995,0.14232925,0.060044613
ImageID_B628MAPV,0.07674064,0.039114416,0.10766897,0.43147725,0.082144916,0.04403866,0.04556352,0.1515419,0.021709662
ImageID_91834ZHB,0.21283437,0.10820729,0.04060093,0.008367324,0.025747452,0.034480624,0.31748563,0.067706905,0.1845695
ImageID_WL2FXQZ9,0.09069896,0.14758658,0.031061098,0.052249227,0.55956066,0.011833645,0.0043446105,0.08326117,0.019404043
ImageID_3AE61KG9,0.011993977,0.124848716,0.16463824,0.14493363,0.0804396,0.09177558,0.1760064,0.15247898,0.052884918
ImageID_3ODLD2YT,0.015180669,0.062091216,0.0050299596,0.001641615,0.021802371,0.047612667,0.4498993,0.22022761,0.17651461
ImageID_282T2EJ2,0.067172505,0.018073631,0.6787674,0.12558287,0.02681973,0.004257716,0.020855889,0.04864547,0.009824883
ImageID_HL2TJOAW,0.09151128,0.32299733,0.007332791,0.04705753,0.13613003,0.03965821,0.036198452,0.3139267,0.0051877163
ImageID_ZS6OQCN3,0.13927859,0.63923,0.005194822,0.01118,0.024293192,0.040108897,0.02645375,0.10571255,0.008548199
ImageID_OZ911FZB,0.04210887,0.26412958,0.013841336,0.015167378,0.04001452,0.03449472,0.4290045,0.08411689,0.07712217
ImageID_0J6115A3,0.0109086465,0.029925559,0.004982394,0.007958765,0.19315384,0.22050554,0.44010845,0.007726663,0.08473011
ImageID_SVC6BACR,0.07471154,0.038717944,0.013824492,0.045222964,0.11197305,0.25750712,0.01770594,0.24764234,0.19269468
ImageID_SVDAK20S,0.021105949,0.0046514375,0.6621336,0.18193728,0.05745058,0.004398352,0.0038351219,0.026285365,0.038202297
ImageID_8W8AE7CF,0.02769843,0.3059635,0.057011474,0.0155914035,0.2089824,0.0245863,0.2729413,0.06459975,0.022625487
ImageID_2OWPAYWP,0.1709423,0.25542507,0.011832832,0.053209025,0.038056217,0.12365804,0.047862753,0.072517194,0.22649656
ImageID_YKNJLZ6X,0.09409017,0.20342381,0.014288207,0.0314815,0.037030764,0.123599835,0.1985687,0.2400091,0.057507854
ImageID_0L3Q0WN2,0.08329987,0.4051706,0.027947653,0.05305962,0.09192984,0.03656175,0.21444432,0.05619148,0.031394936
ImageID_RPCH5J2V,0.01069707,0.018187724,0.03173999,0.05649028,0.05657685,0.024595657,0.2188259,0.5339764,0.048910134
ImageID_LWKFGLY7,0.014431087,0.007462477,0.04916648,0.846246,0.0022870593,0.008072853,0.00954789,0.057016306,0.0057698614
ImageID_GOF744IX,0.061351255,0.0057878396,0.1601248,0.5245019,0.056371443,0.02959829,0.03673078,0.020700935,0.10483283
ImageID_YGEWFL8C,0.2260298,0.13722421,0.014193113,0.050160628,0.17246953,0.14161101,0.15892592,0.08918511,0.0102007305
ImageID_VPX8OX42,0.15417874,0.7166527,0.004310977,0.026290612,0.0064867963,0.05578652,0.013490154,0.017767446,0.0050360025
ImageID_TRZJ7N7C,0.00078921986,0.00022596178,0.087185144,0.90474457,0.0064816666,5.954938e-05,8.8516186e-05,8.633881e-05,0.00033894592
ImageID_ABFEKP1V,0.0032832483,0.010889628,0.0022345707,0.0053073354,0.02225255,0.015522441,0.8797002,0.027072823,0.033737246
ImageID_ITYFH11E,0.02758515,0.013631949,0.016883424,0.00833243,0.003077436,0.8646145,0.036074165,0.0037959607,0.02600503
ImageID_YNQL2ZQX,0.028948067,0.026511291,0.03174722,0.6912389,0.06128242,0.0095713455,0.029912267,0.0555781,0.06521046
ImageID_96X2GMG6,0.07823814,0.015356761,0.0025326323,0.003929078,0.56789064,0.044598334,0.00692685,0.06793772,0.21258987
ImageID_84JCU0FK,0.20394734,0.09443747,0.008565953,0.07936973,0.22027302,0.2349565,0.03204569,0.025178485,0.1012258
ImageID_DWUF1YX4,0.011267967,0.018627819,0.008343241,0.0025763998,0.21176599,0.14139314,0.005465767,0.5568692,0.04369042
ImageID_RJ1HVQG2,0.12651572,0.06272326,0.017142987,0.00852735,0.05920785,0.015905635,0.5016332,0.104623556,0.103720434
ImageID_HWGHJNWA,0.08868802,0.042814255,0.62355727,0.112699956,0.0044034785,0.018626977,0.059316274,0.025430258,0.024463547
ImageID_8Y1RS4Q1,0.09231498,0.03978039,0.13177598,0.11081532,0.06558361,0.06691697,0.118897304,0.14116846,0.23274696
ImageID_NSJIUF2Z,0.015506725,0.0010241604,0.527294,0.39364207,0.02070253,0.010710844,0.0033915874,0.007605193,0.020122897
ImageID_DA5SHM7C,0.10992759,0.65581536,0.020818679,0.025695713,0.052848898,0.05982286,0.021730676,0.036675096,0.016665068
ImageID_EV6JH42Y,0.015508357,0.65832466,0.05698626,0.06116043,0.01570914,0.020311328,0.050374214,0.10386629,0.017759444
ImageID_TFUG1BDP,0.016636753,0.039882187,0.15971287,0.10071926,0.07546635,0.026035853,0.16042891,0.10180143,0.31931633
ImageID_NXJ0RBWV,0.15507992,0.28226897,0.009478893,0.005200822,0.17669462,0.0018435745,0.02150363,0.32401627,0.023913287
ImageID_X9W1S93W,0.019817498,0.036328882,0.66441375,0.055808745,0.14056419,0.004746644,0.0047152373,0.040781572,0.032823425
ImageID_54OR6MUK,0.08911005,0.0076581473,0.009164803,0.0016923593,0.022036025,0.21248944,0.46851504,0.1307537,0.05858048
ImageID_48V8LBDB,0.023112793,0.0019151565,0.0035101979,0.015186081,0.088807516,0.18748848,0.60272014,0.046083763,0.031175852
ImageID_0H2CR2A2,0.17109993,0.08227937,0.02951719,0.29645863,0.0053144777,0.14503647,0.21680512,0.03677219,0.016716648
ImageID_5T0ESDDR,0.12236728,0.27054182,0.0065329364,0.022546936,0.06389828,0.17229973,0.13152646,0.18482798,0.025458626
ImageID_M3O8SB4X,0.07891298,0.07846724,0.009363015,0.17663015,0.12700331,0.16364753,0.089020565,0.12132127,0.15563391
ImageID_PJSYSGAH,0.08577005,0.4168986,0.0045464057,0.009134269,0.103368595,0.34128308,0.025811942,0.00476544,0.008421526
ImageID_WESTOBVV,0.27242365,0.6523155,0.00065007416,0.00032708782,0.0011561437,0.043458708,0.00593934,0.023027869,0.0007016788
ImageID_S87ORO75,0.07858848,0.12045748,0.14697735,0.037727196,0.5018247,0.010825911,0.0034940166,0.07187393,0.028230896
ImageID_D49XVRQH,0.2804722,0.07134464,0.014459655,0.0031528033,0.24842781,0.07611013,0.18969539,0.092628114,0.02370932
ImageID_2B4WWZ90,0.11146843,0.068853274,0.0034579586,0.04248131,0.13321899,0.021843525,0.13368231,0.12520646,0.35978776
ImageID_XTHPP8PK,0.01771574,0.22146869,0.04665495,0.31054035,0.23826624,0.015190572,0.030683039,0.09987367,0.019606633
ImageID_THNY1KIK,0.0054154913,0.0001964756,0.00020374678,6.9846195e-05,0.014732609,0.001322909,0.9278444,0.009729639,0.040484894
ImageID_A7V2KHX7,0.060959537,0.059303407,0.017567944,0.019622434,0.14077123,0.26595932,0.15562132,0.13957715,0.14061767
ImageID_GXP59OJ5,0.03604745,0.015775397,0.0013302156,0.010019028,0.3986289,0.09025904,0.016676823,0.019070175,0.41219303
ImageID_M8OPS6D7,0.011658421,0.008284171,0.02335481,0.4156971,0.21362743,0.01049349,0.0071191797,0.17620125,0.13356417
ImageID_472KIAGK,0.17603514,0.1528458,0.030659921,0.078731604,0.09278142,0.13675547,0.030251876,0.02896469,0.2729742
ImageID_G458X2CR,0.311415,0.6750838,0.0010650891,0.00030469673,0.00024294035,0.0063559026,0.00095565885,0.0043255948,0.0002511952
ImageID_9TDQGX46,0.0111690145,0.07716378,0.14036207,0.62593853,0.026211726,0.028209446,0.041008167,0.027714802,0.0222225
ImageID_YEGLXN8P,0.0105861435,0.51030713,0.013821505,0.012577103,0.061484326,0.27278346,0.009529173,0.10129775,0.0076134037
ImageID_9QJGAVTA,0.03743007,0.129014,0.04951118,0.013315847,0.04013277,0.6259507,0.053665485,0.026786773,0.024193175
ImageID_RAXAKLZF,0.00862434,0.00467931,0.018434871,0.019165521,0.00095810153,0.0047087166,0.48766765,0.02780203,0.42795944
ImageID_S44ZRJLM,0.041509412,0.13160697,0.01746576,0.124201044,0.26575089,0.018127995,0.11522745,0.057116296,0.22899419
ImageID_1BP2WH80,0.0104828095,0.12206831,0.25212243,0.29015344,0.04669323,0.063104056,0.011547594,0.19292377,0.010904307
ImageID_4KM6LKNV,0.08344255,0.032756694,0.22668013,0.10126536,0.020363871,0.03086907,0.0045228517,0.48444328,0.015656162
ImageID_XNTOM12G,0.008138591,0.015789643,0.0046889083,0.043633487,0.426758,0.032168224,0.12306763,0.067682795,0.27807263
ImageID_G0WAIVFW,0.013025635,0.20181602,0.12310092,0.25975072,0.066255145,0.034274403,0.040129747,0.22840112,0.033246253
ImageID_NXM2RHT0,0.3150985,0.15901564,0.0032688512,0.012426576,0.03634539,0.007617011,0.0027683089,0.4040275,0.05943221
ImageID_TTRTCPPX,0.0416231,0.06926595,0.3587508,0.15267183,0.02261912,0.12605163,0.16264066,0.029717442,0.0366595
ImageID_JT4TIXHP,0.04613713,0.0017833872,0.004125983,0.001153633,0.037053645,0.010077252,0.45581317,0.39352325,0.05033253
ImageID_RVP4D4AM,0.1449418,0.029712643,0.05565671,0.4835344,0.13449164,0.019304842,0.007969458,0.04756103,0.076827556
ImageID_LZDSBR80,0.073299594,0.4446596,0.02842924,0.045352377,0.042645264,0.16603942,0.024721362,0.031553347,0.14329985
ImageID_7BLIFLCD,0.017190736,0.0025284332,0.13475978,0.777636,0.0023934594,0.009434195,0.01108444,0.035997406,0.008975511
ImageID_HJKMGS9R,0.053178728,0.097763576,0.10479972,0.119846985,0.19015466,0.1667341,0.01026958,0.21080917,0.046443537
ImageID_62YT3KAA,0.027702376,0.018786827,0.005092328,0.030628975,0.7705839,0.040051445,0.06359754,0.013524742,0.030031838
ImageID_QOW0FJTM,0.099586,0.17885883,0.185044,0.031886227,0.0031231395,0.041387554,0.4132056,0.026407637,0.020501016
ImageID_600M07N3,0.018122278,0.083164774,0.050998315,0.37756315,0.053768422,0.15127231,0.05032526,0.082819715,0.13196586
ImageID_SLPZ0OA0,0.07190866,0.6968085,0.0021434787,0.0001289226,0.0071846014,0.041826427,0.12671705,0.047979675,0.005302609
ImageID_O35QQHNC,0.042241637,0.009057062,0.30923647,0.051593084,0.5209502,0.013173832,0.010346473,0.015836548,0.027564757
ImageID_FR0G3KWF,0.03926447,0.07210464,0.023644028,0.17902456,0.17643885,0.002052797,0.057596266,0.42699426,0.022880146
ImageID_7G1ZLBQN,0.02108668,0.52313495,0.31138292,0.09878607,0.005823485,0.005355767,0.00693623,0.015216423,0.012277518
ImageID_L1WOF7DO,0.0139741525,0.0010757495,0.00020715226,3.0189305e-05,0.00095096667,0.9805377,0.0004519483,0.002617569,0.00015461398
ImageID_81Q6LOC7,0.11750715,0.090373866,0.011605285,0.004724631,0.007075581,0.6265477,0.088023365,0.043945044,0.010197459
ImageID_G5EYNBON,0.009904706,0.042591996,0.20711379,0.4300583,0.06912067,0.021019246,0.074479185,0.08157233,0.064139776
ImageID_P4UEKH95,0.010943777,0.009991209,0.18308647,0.78000927,0.0057919747,0.0025025243,0.001871002,0.004283859,0.0015198487
ImageID_WVR2Z4BF,0.011299159,0.13377562,0.03626389,0.21429415,0.17978026,0.017324742,0.018906582,0.052498855,0.33585683
ImageID_MXINSH8T,0.0027995398,0.02155059,0.004108211,0.00087707036,0.002691227,0.055814374,0.8715407,0.007314447,0.03330382
ImageID_P03A69HT,0.017070388,0.012889464,0.083100386,0.5268066,0.11396103,0.012961325,0.01281574,0.012258144,0.20813693
ImageID_2JXITVOW,0.00034902286,0.000351298,0.069964595,0.89086986,0.004953883,0.0003960371,0.0022373162,0.0027545271,0.028123492
ImageID_MXT7NWFQ,0.028868262,0.09737064,0.025991745,0.023709795,0.5697233,0.06392725,0.056387626,0.024345115,0.10967622
ImageID_3RS17L1S,0.14133379,0.07143115,0.04578449,0.24281119,0.19050018,0.009675883,0.018514667,0.0695052,0.21044336
ImageID_VHTVT0AR,0.20169267,0.034859482,0.020361943,0.013862078,0.059183836,0.058359638,0.26257774,0.16285226,0.18625037
ImageID_SLGN7SAI,0.010415848,0.012117494,0.12314993,0.4475075,0.07810545,0.003822618,0.2074923,0.074012674,0.043376148
ImageID_19WN2WG2,0.033423916,0.003616557,0.6665873,0.1383592,0.016575802,0.03910936,0.0029271757,0.03135827,0.06804238
ImageID_0VG1XEKQ,0.05451774,0.04738404,0.009800728,0.05296029,0.13174666,0.11164867,0.3381029,0.24286261,0.010976261
ImageID_K10LT6DV,0.047956202,0.2716946,0.4204766,0.02711937,0.018274046,0.093595184,0.08013965,0.03127604,0.009468273
ImageID_E66SMGIK,0.0106697995,0.030616155,0.033122525,0.03130812,0.2553246,0.039706122,0.06722896,0.24540757,0.28661618
ImageID_CJ2XAOQI,0.05039961,0.13806765,0.033658233,0.11571442,0.07869908,0.00842743,0.22183885,0.22595762,0.12723705
ImageID_AZHEGHC3,0.25128374,0.15921651,0.026305957,0.009059883,0.0035269111,0.3257132,0.026201708,0.11196924,0.08672289
ImageID_XVDB8HKY,0.8021351,0.010718399,0.00802779,0.002657126,0.0010100978,0.16661777,0.0070999013,0.001372241,0.00036155578
ImageID_KMPEK4DP,0.49193537,0.28327864,0.00888712,0.004906759,0.009473808,0.05263012,0.09602095,0.040145203,0.012722046
ImageID_CZ19T7QU,0.005223107,0.0073091756,0.0020371848,0.032664444,0.15566814,0.043763798,0.18562688,0.15056427,0.41714305
ImageID_J693S878,0.15959631,0.23243116,0.020134898,0.028233007,0.030908287,0.25079384,0.0031822051,0.24375284,0.030967377
ImageID_N3Y4BBI5,0.1788058,0.18973774,0.052124962,0.15577391,0.019092957,0.0906563,0.078232326,0.08308119,0.15249485
ImageID_G1KAPRSY,0.14241828,0.009374503,0.016486662,0.039916027,0.0415822,0.07556241,0.4035662,0.16955048,0.10154323
ImageID_DYCO767I,0.0046174736,0.018891826,0.014216662,0.003172523,0.7002343,0.0033179023,0.00046710382,0.013578684,0.24150343
ImageID_A8Z7XU0J,0.26239124,0.27424112,0.07113861,0.027345568,0.15772338,0.025558725,0.012850389,0.15220284,0.016548077
ImageID_J3V5DE2N,0.0144327395,0.006316516,0.0149166845,0.07650207,0.44751891,0.0007082253,0.05391082,0.20868915,0.17700489
ImageID_67GCGD2Z,0.013921954,0.002934655,0.0016756303,0.0019620934,0.050150495,0.5479691,0.13837244,0.2117969,0.031216724
ImageID_Y81ZHPSM,0.13362217,0.15150663,0.006006614,0.038580626,0.07592812,0.016068079,0.05985222,0.13594195,0.38249353
ImageID_73JUNKWA,0.023393936,0.12280565,0.0433281,0.2807476,0.49293372,0.01675627,0.006981203,0.011033294,0.002020212
ImageID_0JPNA426,0.027859483,0.0056983167,0.0005890046,0.0033753861,0.013159671,0.021905527,0.8730011,0.03698105,0.017430564
ImageID_UCW2NECK,0.016116565,0.02308733,0.36664748,0.18103227,0.006244919,0.07086955,0.030423867,0.28403398,0.021544019
ImageID_T9RG9U1Y,0.20820649,0.09120313,0.070398055,0.16242889,0.029285355,0.17517671,0.14094868,0.07246101,0.049891736
ImageID_8D917HDB,0.12589136,0.124299385,0.015277098,0.0025516169,0.13093849,0.43163607,0.11279909,0.013818259,0.042788573
ImageID_ZE5QEKBJ,0.055344563,0.33963034,0.011464355,0.012048539,0.03663012,0.023813663,0.37838724,0.06723771,0.07544343
ImageID_28AMEN5X,0.010842021,0.005318326,0.42320216,0.5054998,0.0062856036,0.0059681777,0.002445876,0.026613068,0.0138249295
ImageID_N4BYC4FL,0.023770964,0.028946392,0.05882399,0.5232008,0.032767184,0.035487033,0.2181172,0.033892587,0.044993907
ImageID_J974CD0M,0.018092733,0.4095696,0.014437487,0.10902491,0.14822856,0.05071096,0.02930932,0.14559676,0.07502962
ImageID_P6FWE6Q8,0.25510016,0.1941567,0.006706218,0.016731359,0.048194002,0.28046864,0.14243357,0.044443995,0.011765414
ImageID_YL95DUOW,0.11822701,0.50465465,0.019413318,0.025960239,0.1343525,0.04827395,0.08191296,0.004957605,0.062247835
ImageID_9VOCBA9B,0.018900916,0.52274436,0.009558605,0.040766064,0.010158952,0.09104571,0.04088911,0.18447514,0.0814612
ImageID_2W5WJC3K,0.22302127,0.034928765,0.02173539,0.016530178,0.39631817,0.031702686,0.011417637,0.24416748,0.020178452
ImageID_1J36SMCO,0.0065893587,0.034925304,0.0083966395,0.019972257,0.040971775,0.4264724,0.06801684,0.19397333,0.20068204
ImageID_DFLSKAFF,0.07002046,0.097009294,0.0016918924,0.01970995,0.22528328,0.42996988,0.1283656,0.021888785,0.006060977
ImageID_YDLEI5V4,0.830009,0.026587427,0.019486718,0.0021100915,0.0068041515,0.10766189,0.00019267188,0.004427409,0.0027206836
ImageID_LEZWGDUC,0.1073414,0.3098065,0.031841144,0.008518242,0.0046826513,0.41272935,0.024868662,0.09484968,0.0053622387
ImageID_CTTEQZHZ,0.005719214,0.0006362611,8.6899956e-05,0.015372914,0.04568441,0.00071146665,0.016030764,0.0016345828,0.91412354
ImageID_C4DPN03O,0.1437892,0.013101196,0.0013689367,0.008468221,0.15308219,0.072397836,0.095248155,0.5056859,0.0068583502
ImageID_QPRA71UU,0.038931027,0.83027476,0.01800898,0.0033079064,0.04139729,0.0013278954,0.015187628,0.04400807,0.0075564
ImageID_D63PJORV,0.19596073,0.069488265,0.0034080192,0.0007516178,0.0066827256,0.71307635,0.003873281,0.0034204298,0.00333863
ImageID_5LFJSKD1,0.09485615,0.062071063,0.0027066953,0.00016722406,0.007425932,0.7019985,0.04635951,0.005716655,0.0786983
ImageID_TTGKVFIM,0.20710947,0.10481717,0.027335001,0.026754538,0.41271186,0.03423209,0.007809264,0.12130807,0.057922497
ImageID_QQ3QAY9Y,0.039511714,0.08858527,0.3024311,0.21321774,0.17348436,0.06749464,0.017161584,0.05838736,0.039726123
ImageID_ZPEMIO3R,0.26441672,0.024450583,0.40691033,0.11170197,0.08321398,0.012895585,0.01044035,0.050222777,0.03574749
ImageID_1NPWBSL4,0.19142729,0.13379225,0.06519189,0.3063689,0.061288074,0.048046704,0.041076962,0.123328276,0.029479649
ImageID_ADWV0H09,0.038358532,0.008051022,0.021506093,0.050656304,0.42478803,0.22338714,0.01550169,0.16748588,0.050265174
ImageID_R1O8V8LG,0.15725824,0.42761514,0.0018122947,0.026244475,0.013564222,0.102107346,0.038323645,0.21267512,0.020399598
ImageID_QKIXYNDP,0.00965925,0.057858456,0.04536526,0.13678943,0.550055,0.01665235,0.0062684915,0.01090158,0.16645016
ImageID_E0AORIUN,0.28185523,0.01629023,0.037590165,0.08677527,0.05582185,0.19343592,0.29598778,0.021056846,0.011186713
ImageID_AQ1CK9L0,0.04825683,0.059730224,0.035197616,0.082822435,0.09858142,0.11027975,0.147454,0.11069665,0.30698112
ImageID_OC8FAI9K,0.128932,0.11094785,0.04791196,0.3505443,0.016969329,0.09928258,0.01826882,0.047096115,0.18004693
ImageID_VKYCB6N5,0.25223345,0.23172855,0.17921443,0.021410521,0.02728845,0.1508666,0.018116765,0.11670779,0.00243356
ImageID_ZAPW8GLI,0.044092532,0.10498988,0.009041099,0.0008330571,0.0117404675,0.6784919,0.098454095,0.045896217,0.0064607165
ImageID_ZQ7IHLKU,0.05016573,0.060837805,0.019828381,0.0008521938,0.28077406,0.5197841,0.0058161137,0.0016043712,0.06033737
ImageID_21FKG9W7,0.047194637,0.211581,0.047763154,0.3458252,0.034340993,0.12749273,0.0071984106,0.1662035,0.012400366
ImageID_YJECOZAB,0.004239241,0.010989935,0.09209425,0.8124763,0.010369139,0.015758116,0.011089422,0.039517228,0.0034664758
ImageID_P8SP49SY,0.008145729,0.0033892521,0.00056522834,0.0020427646,0.69895935,0.027781656,0.034951698,0.069753,0.1544114
ImageID_CZ6SYBA2,0.119374156,0.29021674,0.096921146,0.21272944,0.10645025,0.024729995,0.048504867,0.06817698,0.03289631
ImageID_RWRL8AK5,0.19925316,0.4123668,0.0052071353,0.004425742,0.023618272,0.30085087,0.010149632,0.02001441,0.02411395
ImageID_5XM27M0M,0.007750165,0.08065184,0.36317843,0.21463238,0.0635143,0.038015656,0.037393194,0.12771717,0.06714702
ImageID_JTOUUWQ5,0.021347351,0.058059108,0.08286208,0.37142512,0.20440286,0.004227189,0.038049728,0.033498086,0.18612857
ImageID_19PQL5XS,0.060419746,0.50330025,0.025975494,0.04711021,0.048988115,0.037286494,0.0075451955,0.24363586,0.025738686
ImageID_XMUDS74C,0.0013305492,0.0016700559,0.0065932632,0.0395934,0.09676431,0.0025862337,0.038927924,0.045514904,0.76701933
ImageID_925U18LT,0.16221495,0.496756,0.0023053824,0.08611609,0.09337866,0.04372615,0.031660512,0.05698063,0.026861649
ImageID_MRR3LOF2,0.0856789,0.87278575,0.015989864,0.011717139,0.0033804013,0.0015732489,0.0008383542,0.0075053433,0.0005310386
ImageID_99Y4Q95F,0.007105863,0.014528568,0.13143562,0.6510259,0.023659054,0.005447226,0.012475649,0.11972839,0.034593716
ImageID_BJSGAF5J,0.055365466,0.17584771,0.05416441,0.16418147,0.055793192,0.05219337,0.006310852,0.26286218,0.17328139
ImageID_1PFRO95D,0.029684698,0.010148889,0.01068282,0.009427306,0.5526827,0.026557067,0.18757938,0.08451556,0.08872154
ImageID_GS8T8WUJ,0.06705563,0.003402662,0.0048501478,0.010160914,0.31773487,0.02022574,0.23113757,0.084929235,0.26050326
ImageID_NVH9STMV,0.089158684,0.07560745,0.08133116,0.065258786,0.16299498,0.14204909,0.02746013,0.14481789,0.2113219
ImageID_DO09MPTN,0.09085105,0.059492536,0.023157759,0.1866288,0.21098922,0.06134676,0.05472531,0.17477459,0.13803406
ImageID_IV5VD1EB,0.005184545,0.008555201,0.008035339,0.003917628,0.009262702,0.018381076,0.8205509,0.0053767716,0.12073581
ImageID_E4MU7JB8,0.08076572,0.02864113,0.044798363,0.10770196,0.34555492,0.014114442,0.27869144,0.091778055,0.007954013
ImageID_K5AZ39NA,0.08569751,0.081906185,0.038498666,0.37544522,0.06661834,0.12241956,0.12741569,0.080523565,0.021475233
ImageID_KEW5M20Z,0.007432821,0.007918798,0.0031729748,0.011575776,0.5802978,0.1391934,0.010318289,0.18441755,0.055672552
ImageID_IL6ZN912,0.15055555,0.25381866,0.01098326,0.053216763,0.05188513,0.036773045,0.24690104,0.074215524,0.12165104
ImageID_15EQ19U5,0.05299077,0.13704579,0.0060427585,0.04032758,0.35246426,0.056811094,0.096058615,0.030982634,0.2272764
ImageID_2JDTOQB9,0.04616171,0.024171527,0.0107344035,0.015856544,0.036236838,0.033359256,0.081032224,0.51320773,0.23923986
ImageID_DADS7DD2,0.05816671,0.51528144,0.019180873,0.03163853,0.07595005,0.08382317,0.09168132,0.09295936,0.031318583
ImageID_D92M2PLV,0.03621742,0.06695816,0.021637952,0.59296757,0.03830382,0.06704992,0.022520723,0.073559985,0.0807845
ImageID_CHW8QKBG,0.019330611,0.12163249,0.1870899,0.0037797575,0.0048387335,0.32020652,0.009765303,0.2830383,0.05031839
ImageID_HQUX9VCH,0.030755647,0.017186318,0.00036305023,0.025593849,0.7226185,0.10234149,0.034430977,0.012672907,0.054037273
ImageID_8UINGAU1,0.05692129,0.017448839,0.080067165,0.13211285,0.09722738,0.030368969,0.0997244,0.22981425,0.2563148
ImageID_KJVOILWO,0.033527017,0.027851108,0.24228035,0.15993978,0.16208339,0.16234025,0.13733092,0.030952277,0.043695014
ImageID_8W0W4DB7,0.07882662,0.027461013,0.24465762,0.027906485,0.036472257,0.034962725,0.15041468,0.38392642,0.0153721925
ImageID_MYMNYCC6,0.10408648,0.0053335526,0.09946525,0.21970385,0.36229527,0.030520875,0.025156623,0.06948606,0.08395206
ImageID_BKWE38AK,0.098605864,0.12115626,0.02362319,0.01993105,0.006291676,0.010746619,0.02330198,0.6503646,0.045978677
ImageID_FWSXEGZH,0.00909597,0.004980108,0.023765134,0.2400313,0.019673234,0.005157544,0.01610681,0.6279449,0.053245008
ImageID_TKSIREJC,0.06686879,0.11510278,0.01884824,0.018483717,0.03760793,0.4569621,0.2398245,0.009068042,0.037233844
ImageID_J2PTSTT8,0.047457118,0.0402398,0.01408102,0.009667136,0.0065361694,0.87076277,0.0016913926,0.0064566885,0.0031080055
ImageID_9BSB6EJO,0.038003255,0.083573125,0.020745719,0.0024027156,0.056847606,0.22391728,0.023740938,0.4555418,0.095227584
ImageID_QNKTVPD8,0.075726464,0.01900051,0.57467234,0.10633292,0.06766491,0.047402862,0.0059930077,0.045565642,0.05764139
ImageID_W2G8XR5P,0.073123544,0.08487065,0.0102108475,0.0064283987,0.0028825803,0.029647157,0.21073131,0.22855671,0.35354882
ImageID_LTZLQ18Q,0.15003479,0.008801846,0.38913217,0.13199858,0.016451221,0.024985172,0.09740807,0.091781236,0.089406915
ImageID_A6J2DAEM,0.102858506,0.041662667,0.1343885,0.60501826,0.011976739,0.0750271,0.0007618929,0.018165093,0.010141322
ImageID_M8U5EMJA,0.060487747,0.5942831,0.03920068,0.031729575,0.0049158726,0.030480513,0.045145467,0.17042309,0.023333918
ImageID_JLY37KI5,0.2997444,0.11338654,0.00654948,0.015061109,0.0030154136,0.45664325,0.042217173,0.059650328,0.0037322703
ImageID_8512BFMO,0.52696466,0.06803701,0.021860957,0.07164906,0.07531669,0.17139277,0.01504532,0.026792945,0.022940509
ImageID_GVUB3DAG,0.2484243,0.35124618,0.06510491,0.03315439,0.059549764,0.025015945,0.0032675671,0.20115754,0.013079362
ImageID_8PJ12RR9,0.10470269,0.6164535,0.026335277,0.0050417264,0.004620058,0.076238304,0.0059882263,0.15298325,0.0076368563
ImageID_D1S2WYTX,0.008770272,0.095087394,0.02140992,0.064440235,0.5062656,0.08180971,0.0289745,0.11328422,0.079958126
ImageID_E3MTSMOM,0.0009933325,0.0003445003,0.0022089134,0.0062142047,0.015661614,0.0002907567,0.026873123,0.009435753,0.93797785
ImageID_P867FQR9,0.03626153,0.19338474,0.023837402,0.040618513,0.041344605,0.06586466,0.45555425,0.09201318,0.051121056
ImageID_51BI258P,0.0475609,0.18809652,0.06825437,0.04034433,0.0060559064,0.1321234,0.02608971,0.383151,0.10832399
